,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
train_loss,1.0581415211025225,0.9985846844740639,0.9879497478223391,0.9711038429877232,0.9457784820611626,0.9658511790029568,0.9486067180149745,0.9413446218322075,0.9166090024048718,0.8999020723491428,0.9155256726553448,0.9133158282187492,0.8816508861437847,0.8916458780959232,0.8773878641853347,0.8466979408255234,0.8534124644228422,0.8669138119176996,0.8331172079550823,0.8373561377428926,0.8384213184694457,0.8400592402722763,0.8209593148099399,0.817140835249125,0.8147362895067244,0.814931200466456,0.8146155649068784,0.798379886288716,0.8082594110786312,0.7895824888903119,0.7998673708105927,0.8006247599577466,0.7952487894275669,0.7729994984924548,0.7777268203266191,0.7753569560522268,0.779117078916806,0.765179474560878,0.7673129307023152,0.7622849928310684
train_acc,0.50570947,0.5129165,0.50599027,0.50692624,0.51946837,0.508143,0.51226133,0.5138525,0.52321225,0.52742416,0.5189068,0.51946837,0.5219955,0.51928115,0.5225571,0.5395919,0.53435045,0.5264882,0.5407151,0.53800076,0.536316,0.5304193,0.53912395,0.5443654,0.54221267,0.53809434,0.5350992,0.54726696,0.5384687,0.55307,0.5448334,0.53884315,0.5441782,0.554474,0.5531636,0.5491389,0.5482965,0.5529764,0.5486709,0.552602
valid_loss,0.7589756867771066,0.7454127554289639,0.7455036805706774,0.7401642420926989,0.734243389768892,0.735970438671945,0.7315693368037195,0.7276357944875825,0.734834732707411,0.7274496827063082,0.7274500927550304,0.7249494213204196,0.7227528731895847,0.7226770707613516,0.7221870821115752,0.7224918799629378,0.7221732100545059,0.7270852076955238,0.7287813179357604,0.7203416033082654,0.7205718752078094,0.719672343928741,0.7240590941958032,0.7191954946934396,0.7189403552155307,0.7219119782531105,0.721333196537984,0.7192962967672722,0.7180471628513919,0.7171425825643748,0.717215128288519,0.7171309100488388,0.718012045356384,0.7215520499575087,0.7199449363233741,0.7160949338471525,0.7161084604575645,0.7172080719835373,0.7167311546583883,0.7204289023532617
valid_acc,0.4941048,0.49519652,0.49868995,0.50196505,0.50131005,0.5111354,0.50043666,0.4978166,0.50829697,0.50567687,0.5037118,0.4962882,0.49606988,0.49519652,0.50196505,0.5032751,0.4945415,0.5021834,0.50633186,0.49497816,0.500655,0.5015284,0.4967249,0.50196505,0.49868995,0.4930131,0.50829697,0.4995633,0.49716157,0.49650654,0.5037118,0.49803492,0.4936681,0.4989083,0.5043668,0.49519652,0.49497816,0.49257642,0.49978167,0.5037118
